fold,model,n_train,n_val,train_start,train_end,val_start,val_end,y_mean,y_std,MAE,RMSE,R2,sMAPE,bias
1,LightGBM,14902,2980,2014-12-31T23:00:00+00:00,2016-09-12T20:00:00+00:00,2016-09-12T21:00:00+00:00,2017-01-15T00:00:00+00:00,49.07327516778523,14.680731697224545,6.591236822894266,8.551801368454647,0.6606719145403924,15.773861562884262,-3.9725312820721204
1,XGBoost,14902,2980,2014-12-31T23:00:00+00:00,2016-09-12T20:00:00+00:00,2016-09-12T21:00:00+00:00,2017-01-15T00:00:00+00:00,49.07327516778523,14.680731697224545,6.685571608690607,8.691407727300419,0.6495025647620121,16.068960891161648,-4.0528666241409
2,Naive Lag-24,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,8.314228187919463,12.5238472818162,0.292320072815212,17.331149671421755,0.18016778523489932
2,Ridge_a0.01,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,6.630575169376487,8.315584965232675,0.6880054829581937,13.859706849643832,-5.013706132308498
2,Ridge_a0.1,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.020919226754292,8.645785920167041,0.662735751495411,14.83207034161875,-5.772225715125409
2,Ridge_a1.0,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.510907256019789,9.078633527508796,0.6281204282604558,16.076666024674395,-6.45951290459363
2,Ridge_a10.0,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.617346550549371,9.180651455401232,0.6197157398699047,16.34510928709044,-6.591117372797428
2,Ridge_a100.0,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.6396873608924984,9.232805096801687,0.6153828134999817,16.36329350876667,-6.584773688986515
2,ElasticNet_a0.001_l1_0.1,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.584828873583789,9.14950850198541,0.6222913931603387,16.27005705200994,-6.538064549246668
2,ElasticNet_a0.001_l1_0.5,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.572875959657177,9.135816618846462,0.6234209997613112,16.243393765022994,-6.524597514456587
2,ElasticNet_a0.001_l1_0.9,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.558164807204762,9.119320628664887,0.6247797037270995,16.210291720460514,-6.507315429499756
2,ElasticNet_a0.01_l1_0.1,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.635873917416734,9.250057951327552,0.613944042892469,16.324313198293243,-6.562520754041589
2,ElasticNet_a0.01_l1_0.5,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.52457392425882,9.129839549241828,0.6239135890259614,16.075633934220274,-6.4343625860553555
2,ElasticNet_a0.01_l1_0.9,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.412525239574971,9.00617868387754,0.6340325419666486,15.826523987211392,-6.310006529949307
2,ElasticNet_a0.1_l1_0.1,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.894964363236578,9.78264820445667,0.5682083663285331,16.528691504577772,-6.67945314311263
2,ElasticNet_a0.1_l1_0.5,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.549450357993885,9.449949161461637,0.5970786361293317,15.738551263388178,-6.284447226422632
2,ElasticNet_a0.1_l1_0.9,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.132952597637252,9.023686467809863,0.6326082959681865,14.805025711904204,-5.820897467581059
2,ElasticNet_a1.0_l1_0.1,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,8.545218648426129,11.271408957622787,0.42678471031769827,17.15014032827371,-6.748169899410016
2,ElasticNet_a1.0_l1_0.5,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,7.436717341322144,10.136698389862572,0.5363882864431235,14.725776880978437,-5.118665686794818
2,ElasticNet_a1.0_l1_0.9,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,6.584811113299182,9.192752153183834,0.6187126002562556,12.9767824690645,-4.122303010025647
2,HistGradientBoosting,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,6.480339028446189,8.91048939177523,0.6417679270898669,13.079420431423989,-4.62681666243019
2,RandomForest,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,6.81313528872783,9.922102437949837,0.5558100133224697,13.316213546512753,-4.528511889884685
2,LightGBM,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,6.4749621458413875,8.921347792215586,0.6408943056273593,13.065751833174177,-4.757621489485285
2,XGBoost,17882,2980,2014-12-31T23:00:00+00:00,2017-01-15T00:00:00+00:00,2017-01-15T01:00:00+00:00,2017-05-19T04:00:00+00:00,51.95262751677853,14.887416013056798,6.460053569089645,8.96005957681011,0.6377710592785932,12.928639930307712,-4.266591953776826
3,Naive Lag-24,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,5.7271318349547125,8.523876468110593,-0.14193997995936747,11.156823436328315,-0.08914458235491445
3,Ridge_a0.01,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.99451533789481,6.362318032383807,0.36379111114814744,9.740293696575119,0.9535223939538814
3,Ridge_a0.1,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.9168423325440855,6.3041055071963985,0.375379936785908,9.635952569012403,0.6002974789947454
3,Ridge_a1.0,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.839225604765619,6.265666670358967,0.382973867452444,9.563054207026836,0.03467432229365367
3,Ridge_a10.0,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.833710690829631,6.274442115168627,0.3812442923410393,9.571363400650693,-0.10159980393079376
3,Ridge_a100.0,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.87371916348312,6.317403632129198,0.37274196176571395,9.629785879889477,-0.01110079464401125
3,ElasticNet_a0.001_l1_0.1,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.843766384604695,6.287036451557883,0.3787578119735361,9.596175397494084,-0.1371847547313205
3,ElasticNet_a0.001_l1_0.5,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.838895002987816,6.283495576421786,0.3794573853207295,9.589052084936524,-0.15106747654325375
3,ElasticNet_a0.001_l1_0.9,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.833756009229071,6.2798886663746805,0.380169600028722,9.58159939780156,-0.1673050645374573
3,ElasticNet_a0.01_l1_0.1,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.893284660337455,6.336309462185835,0.36898200616288124,9.653294777992631,0.04177639359309667
3,ElasticNet_a0.01_l1_0.5,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.865431221677707,6.3208436298280795,0.3720586577329372,9.601372518882506,0.010889463416592025
3,ElasticNet_a0.01_l1_0.9,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.829148373653022,6.299066487921918,0.37637808461509326,9.536896979693662,-0.044880635381058034
3,ElasticNet_a0.1_l1_0.1,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.913978580019195,6.323717904211034,0.3714874409191822,9.591240105662582,0.21661089911507628
3,ElasticNet_a0.1_l1_0.5,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.924117261165326,6.361612498828022,0.3639322049536775,9.582867177884177,0.2764908691712445
3,ElasticNet_a0.1_l1_0.9,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.839839042124229,6.367104430618471,0.3628335059086357,9.420521115471962,0.17293133753297094
3,ElasticNet_a1.0_l1_0.1,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.6697148872131615,6.400717249017036,0.3560883697388295,8.967240003519175,-0.011927784893310159
3,ElasticNet_a1.0_l1_0.5,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.6686313626626275,6.416361761231955,0.35293684970572325,8.92504529228298,0.18824662596333328
3,ElasticNet_a1.0_l1_0.9,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.842694840219167,6.482144681724193,0.33960097337819883,9.226963978702816,0.7678256549385588
3,HistGradientBoosting,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.300250954610261,5.63975962116244,0.5000919024699862,8.401354817539886,0.12242080556357465
3,RandomForest,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.54719876672282,6.1836974907143665,0.39901247805584683,8.815916964363511,-0.06602250736258068
3,LightGBM,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.291236022787267,5.669249540353104,0.49485026328636017,8.403366597787418,0.01567882027236815
